"RPTID","CAUSE","CAUSE_TXT","OPERATOR_ID","OWNER_OPERATOR_ID","NAME","OPSTREET","OPCITY","OPCOUNTY","OPSTATE","OPZIP","IHOUR","IDATE","IYEAR","LATITUDE","LONGITUDE","ACCITY","ACCOUNTY","ACSTATE","ACZIP","MPVST","SURNO","TELRN","TELID","TELDT","PPPRP","EMRPRP","ENVPRP","OPCPRP","OPCPRPO","PRODPRP","OPPRP","OOPPRP","OOPPRPO","PRPTY","SPILLED","COMM","CLASS","CLASS_TXT","SPUNIT","SPUNIT_TXT","LOSS","RECOV","GEN_CAUSE","GEN_CAUSE_TXT","LINE_SEG","IFED","INTER","OFFSHORE","OFFAREA","BNUMB","OFFST","OCS","OPPROP","PIPEROW","HCA","HCADESC","SYSPRT","SYSPRT_TXT","SYSPRTO","FAIL_OC","FAIL_OC_TXT","FAIL_OCO","PRTYR","INC_PRS","MOP","OPRS","LRTYPE","LRTYPE_TXT","LRTYPEO","LEAK","LEAK_TXT","PUNC_DIAM","RUPTURE","RUPTURE_TXT","RUPLN","PROPLN","UBLKVM","UBLKVA","UBLKVR","UBLKVC","DBLKVM","DBLKVA","DBLKVR","DBLKVC","SEGISO","VLVDIST","SEGCONF","INLINE","INLINE_TXT","DRHRMF","DRHRMFY","DRLRMF","DRLRMFY","DRUT","DRUTY","DRGEO","DRGEOY","DRCAL","DRCALY","DRCRK","DRCRKY","DRHARD","DRHARDY","DROTH","DROTHY","NPS","WALLTHK","SPEC","SMYS","SEAM","VALVE","MANU","MANYR","LOCLK","LOCLK_TXT","LOCLKO","DEPTH_COV","EFAT","NFAT","GPFAT","INJURE","EINJ","NINJ","GPINJ","SHUTDOWN","SHUTDAY","SHUTHR","SHUTMIN","IGNITE","EXPLO","EVAC","EVACNO","EVAC_REASON","EVAC_REASON_TEXT","STHH","STMN","FISH","BIRDS","TERRESTRIAL","SOIL","SOIL_YRD","IMPACT","REMEDIAL","RSURFACE","RGROUND","RSOIL","RVEG","RWILD","WATER","AMT_IN_WATER","OCEAN","SURFACE","GROUNDW","DRINK","DRINKSRC","DRINKSRC_TXT","COMP_BASED","DETECTED","DETECTED_TXT","DETECTEDO","DURLEAK_DAY","DURLEAK_HR"
20040371,8,"OPERATOR EXCAVATION DAMAGE",18092,,"SFPP LP AN OPERATING PARTNERSHIP OF KINDER MORGAN ENERGY PARTNERS LP","500 DALLAS STREET SUITE 1000","HOUSTON","HARRIS","TX",77002,1645,"11/7/2004",2004,"N38.026247","W122.11478","MARTINEZ","CONTRA COSTA","CA",,4.05,,740716,,"11/7/2004",0,0,0,0,,6130,0,133000,"EMERGENCY RESPONSE, REPAIR, REMEDIATION",139130,"YES","JET FUEL JP-8",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",299,203,3,"EXCAVATION DAMAGE","LS 47","NO","INTRASTATE","NO",,,,"NO","YES","YES","YES","HPA, OPA, ESA, DW, N",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1963,68,400,"NO",1,"LEAK",,3,"PUNCTURE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",24372,24372,"YES",1,"YES","YES",2000,"NO",,"NO",,"YES",2000,"NO",,"NO",,"NO",,"NO",,8,0.19,"API 5LX 46",46000,"ERW",,,,4,"UNDER GROUND",,48,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,0,0,"NO","NO","NO","YES",160,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,1
20040372,9,"THIRD PARTY EXCAVATION DAMAGE",18092,,"SFPP LP AN OPERATING PARTNERSHIP OF KINDER MORGAN ENERGY PARTNERS LP","500 DALLAS STREET SUITE 1000","HOUSTON","HARRIS","TX",77002,1345,"11/9/2004",2004,"37 53' 14.49","122 03' 06.04","WALNUT CREEK","CONTRA COSTA","CA",94596,"LS 16 MP 8.48",,740908,,"11/9/2004",0,0,13752,0,,35379,0,685318,"REPAIR, INVESTIGATION",734449,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",564,0,3,"EXCAVATION DAMAGE","LS 16","NO","INTRASTATE","NO",,,,"NO","NO","YES","YES","HPA, ESA, DW, OPA",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1987,973,1310,"NO",3,"N/A",,,,,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",52747,52747,"YES",1,"YES","YES",2001,"NO",,"NO",,"YES",2001,"NO",,"NO",,"NO",,"NO",,10,0.19,"X-52",52000,"ERW",,,,4,"UNDER GROUND",,81,5,0,5,3,0,0,3,"YES",5,8,39,"YES","YES","YES",0,2,"REQUIRED OR INITIATED BY PUBLIC OFFICIAL",48,,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",6,"A THIRD PARTY",,,
20040373,9,"THIRD PARTY EXCAVATION DAMAGE",31134,,"S T SERVICES","6225 HAWKINSVILLE RD","MACON","BIBB","GA",31216,1400,"12/1/2004",2004,"32 43' 20""","83 37' 50",,"BIBB","GA",31216,,,742944,,"12/1/2004",0,0,0,0,,0,0,0,,0,"YES","JP8 JET FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",25,0,4,"OTHER OUTSIDE FORCE DAMAGE","ZONE 2","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,,,,,,,,,,,,,,,,,,,,,"NO","YES","NO","NO","NO","YES","NO","NO",,,,2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,4.5,0.19,"GRADE B",,,,,,4,"UNDER GROUND",,70,0,0,0,0,0,0,0,"YES",5,,,"NO",,"NO",,,,,,"NO","NO","NO","YES",,,,"NO","NO","NO","NO","NO","NO",,,,,,,,"YES",6,"A THIRD PARTY",,,
20040374,2,"CORROSION, INTERNAL",300,,"PLAINS PIPELINE","3820 HWY 42 (HARRISON RD & HWY 42)","LONGVIEW","GREGG","TX",75604,730,"12/6/2004",2004,"N32' 28.839","W92' 51.109","LONGVIEW","GREGG","TX",75604,"TANK MANIFOLD AT STATION",,,,,0,2000,500,0,,50,0,2500,"REPAIR",5050,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",15,14,1,"CORROSION","WHITE OAK STATION","NO","INTERSTATE","NO",,,,"NO","YES","YES","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,1,"BODY OF PIPE",,,15,100,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6.63,0.38,,24000,"SEAMLESS",,,,4,"UNDER GROUND",,24,0,0,0,0,0,0,0,"YES",1,3,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",450,"YES","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,10
20050001,1,"CORROSION, EXTERNAL",31684,15490,"CONOCOPHILLIPS"," P.O.BOX 1267","PONCA CITY","KAY","OK",74604,1115,"12/6/2004",2004,,,"GAINES","GAINES","TX",88240,"72 38+42",,743413,,"12/6/2004",0,5000,30000,0,,6000,5000,0,,46000,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",150,60,1,"CORROSION","LINE 80","NO","INTERSTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1942,580,1480,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",120542,39600,"YES",1,"YES","YES",1996,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,8.63,0.19,"5LB",40000,"EW","GATE","REPUBLIC",1942,4,"UNDER GROUND",,42,0,0,0,0,0,0,0,"YES",29,0,0,"NO","NO","NO",,,,0,30,"NO","NO","NO","YES",500,"YES","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",6,"A THIRD PARTY",,0,2
20050002,,,31684,13131,"CONOCOPHILLIPS"," P.O.BOX 1267","PONCA CITY","KAY","OK",74604,1320,"12/14/2004",2004,"45 47 38.99","108 28 43.51","BILLINGS","YELLOWSTONE","MT",59101,0,,"N/A",,,0,0,0,0,,20,25,1000,"CLEANUP",1045,"YES","#2 DIESEL FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",10,0,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050003,,,31885,,"PACIFIC TERMINALS LLC","5900 CHERRY AVENUE","LONG BEACH","LOS ANGELES","CA",90805,1230,"11/20/2004",2004,"                    ",,"LONG BEACH","LOS ANGELES","CA",90872,,,741993,,"11/20/2004",0,1900,0,0,,0,0,0,,1900,"YES",,4,"CRUDE OIL",1,"BARRELS",2,2,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050004,24,"MISCELLANEOUS",4472,,"KINDER MORGAN ENERGY PARTNERS LP","500 DALLAS STREET SUITE 1000","HOUSTON","HARRIS","TX",77002,731,"12/2/2004",2004,"N 41.62405","W 90.52905","DAVENPORT","SCOTT","IA",52748,,,,,,0,0,0,0,,2053,750,400,"COMPANY LABOR",3203,"YES","BUTANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",52,0,8,"OTHER",105,"NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,4,"PUMP",,1999,1016,1740,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,3,34,"NO","NO","NO","NO",,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,4
20050005,12,"RUPTURE OF PREVIOUSLY DAMAGED PIPE",26125,,"CALNEV  PIPE LINE LLC","500 DALLAS STREET SUITE 1000","HOUSTON","HARRIS","TX",77002,550,"11/22/2004",2004,"N35.11974","W116.24716"," ","SAN BERNARDINO","CA",,"CALNEV 14"" PLMP 128.5",,742082,,"11/22/2004",0,0,0,0,,144153,0,2000000,"EMERGENCY RESPONSE, REPAIR, REMEDIATION",2144153,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",2298,0,4,"OTHER OUTSIDE FORCE DAMAGE","CALNEV 14""","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","ESA",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1973,1088,1580,"NO",2,"RUPTURE",,,,,2,"LONGITUDINAL-TEAR/CRACK",,,"YES","NO","NO","NO","YES","NO","NO","NO",749760,749760,"YES",1,"YES","YES",2004,"NO",,"NO",,"YES",2004,"NO",,"NO",,"NO",,"NO",,14,0.31,"API 5LX",52000,"ERW",,,,4,"UNDER GROUND",,43,0,0,0,0,0,0,0,"YES",2,19,35,"NO","NO","YES",,2,"REQUIRED OR INITIATED BY PUBLIC OFFICIAL",5,25,"NO","NO","NO","YES",5800,"YES","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"YES",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,,
20050006,,,4472,,"KINDER MORGAN ENERGY PARTNERS LP","500 DALLAS ST, SUITE 1000","HOUSTON","HARRIS","TX",77002,853,"12/3/2004",2004,"N 38.96406","W 97.90985","TESCOTT","OTTAWA","KS",67484,,,,,,0,0,0,0,,177,75,368,"LABOR",620,"YES","BUTANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",1,"BARRELS",4,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050007,,,31742,,"THE PREMCOR PIPELINE COMPANY","1811 RIVER RD","DELAWARE CITY","NEW CASTLE","DE",19706,1035,"11/29/2004",2004,"N35 35.571'","W075 37.786'","DELAWARE CITY","NEW CASTLE","DE",19706,"MAIN PUMPING STATION",,,,,0,0,0,0,,40,1000,25000,"EXCAVATED/DISPOSED/REPLACED SOIL",26040,"YES","DIESEL FUEL",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",40,40,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050008,,,15674,,"PLANTATION PIPE LINE COMPANY","1435 WINDWARD CONCOURSE","ALPHARETTA","FULTON","GA",30005,1130,"11/17/2004",2004,"N31.63655","W89.52420",,"COVINGTON","MS",,,,,,,0,0,0,0,,30,0,10000,"CLEANUP AND DETERMINATION OF EVENT",10030,"YES","GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",2,"GALLONS",25,10,8,"OTHER",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050009,1,"CORROSION, EXTERNAL",15485,,"CONOCOPHILLIPS COMPANY","PO BOX 866","SWEENY","BRAZORIA","TX",77480,1700,"11/15/2004",2004,28.953,-95.4295,"JONES CREEK","BRAZORIA","TX",77541,"MP 20 & 49+15",,742158,,"11/22/2004",0,81500,553500,0,,500,15000,0,,650500,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",590,580,1,"CORROSION","PF 24 FREEPORT/JONES CREE","NO","INTRASTATE","NO",,,,"NO","YES","YES","YES",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1990,100,720,"NO",1,"LEAK",,1,"PINHOLE",,,,,,"YES","NO","NO","NO","YES","NO","NO","NO",14647,14647,"YES",1,"YES","YES",1999,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,24,0.38,"A53 GR B",35000,"SLMS",,,,4,"UNDER GROUND",,60,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,,"NO","YES","NO","YES",860,"NO","YES","NO","YES","YES","YES","NO","YES",2316,"NO","NO","YES","NO",,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,1,5
20050010,,,19237,,"TEPPCO","2929 ALLEN PARKWAY","HOUSTON","HARRIS","TX",77019,840,"12/26/2004",2004,"N42 31 67","W73 47 48","SELKIRK","ALBANY","NY",12158,"SELKIRK TERMINAL",,"N/A",,,0,0,0,0,,10,0,500,"REPAIR COSTS",510,"YES","PROPANE",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",10,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050011,24,"MISCELLANEOUS",31947,,"ENBRIDGE PIPELINES (OZARK) LLC","119 N 25TH STREET E","SUPERIOR","DOUGLAS","WI",54880,1300,"12/13/2004",2004,"35ﾰ 57' 35""","-96ﾰ 45' 41""","CUSHING","PAYNE","OK",74023,0,,744156,,"12/13/2004",0,0,0,0,,0,0,500,"CLEANUP AND SOIL REMOVAL",500,"YES","CRUDE OIL",4,"CRUDE OIL",2,"GALLONS",1,0,8,"OTHER","TANK 1453","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,1,"ABOVE GROUND STORAGE TANK",,14,"OTHER","TANK FLOOR",1960,0,0,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,4,"UNDER GROUND",,0,0,0,0,0,0,0,0,"NO",,,,"NO","NO","NO",,,,,10,"NO","NO","NO","YES",1,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,20,
20050012,9,"THIRD PARTY EXCAVATION DAMAGE",26048,,"HUNT REFINING CO","1855 FAIRLAWN ROAD","TUSCALOOSA","TUSCALOOSA","AL",35401,,"12/27/2004",2004,"N 33 09.484","W -087 38.850",,"TUSCALOOSA","AL",35401,".18 MILES NORTH OF MM # 4",,745511,,"12/28/2004",5000,10000,595757,0,,28000,2500,50000,"HRC EMPLOYEES SALARY",691257,"YES","Diesel Fuel",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",600,450,3,"EXCAVATION DAMAGE","SEGMENT 3 (MILE 3)","NO","INTRASTATE","NO",,,,"NO","NO","YES","NO",,5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1984,560,850,"NO",1,"LEAK",,1,"PINHOLE",0.063,,,,,"NO","YES","NO","NO","NO","YES","NO","NO",121440,121440,"YES",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,6.62,0.16,"AP5LX-42",42000,"ERW ","API600,STL BODY, SERIAL C-7854-01-02, MODEL M303 1","TULSA HOUSTON INC",1984,4,"UNDER GROUND",,45,0,0,0,0,0,0,0,"YES",3,0,0,"NO","NO","NO",,,,0,30,"NO","NO","NO","YES",1500,"YES","YES","YES","NO","YES","YES","NO","YES",450,"NO","YES","NO","NO",,,"NO",6,"A THIRD PARTY",,,
20050013,2,"CORROSION, INTERNAL",300,,"PLAINS PIPELINE, L.P.","333 CLAY ST ","HOUSTON","HARRIS","TX",77002,1115,"12/19/2004",2004,"N31 45.94'","W103 10.06'","WINK","WINKLER","TX",79789,,"WINK EAST TANK FARM",,,,0,2162,15000,0,,2700,0,3163,"REPAIR",23025,"YES","CRUDE OIL",4,"CRUDE OIL",1,"BARRELS",100,40,1,"CORROSION","WINK EAST TO ALL AM. DELI","NO","INTERSTATE","NO",,,,"NO","YES","NO","NO",,3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,7,"COMPONENT",,1984,50,1340,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,16,0.25,"X52",52000,"ERW","GATE",,,4,"UNDER GROUND",,48,0,0,0,0,0,0,0,"YES",2,0,0,"NO","NO","NO",,,,,,"NO","NO","NO","YES",800,"NO","YES","NO","NO","YES","NO","NO","NO",,,,,,,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,3
20050014,,,31618,,"ENTERPRISE PRODUCTS OPERATING L.P.","2727 NORTH LOOP WEST, PO BOX 4324","HOUSTON","HARRIS","TX","77210-4324",1230,"12/15/2004",2004,,,"PRAIRIE HOME","LANCASTER","NE",,189.6,"10012+26",744350,,"12/15/2004",1500,20000,15000,0,,16,0,0,,36516,"YES","ANHYDROUS AMMONIA",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",16,16,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050015,,,31618,,"ENTERPRISE PRODUCTS OPERATING L.P.","2727 NORTH LOOP WEST, PO BOX 4324","HOUSTON","HARRIS","TX","77210-4324",1030,"12/16/2004",2004,,,"VALLEY","DOUGLAS","NE",,,"11756+72",744427,,"12/16/2004",1500,20000,15000,0,,5,0,0,,36505,"YES","ANHYDROUS AMMONIA",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",6,0,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050016,,,31618,,"ENTERPRISE PRODUCTS OPERATING L.P.","2727 NORTH LOOP WEST, PO BOX 4324","HOUSTON","HARRIS","TX","77210-4324",1530,"12/16/2004",2004,,,"ARLINGTON","WASHINGTON","NE",,230.9,"12191+19",744491,,"12/16/2004",1500,20000,15000,0,,4,0,0,,36504,"YES","ANHYDROUS AMMONIA",1,"HVLS/OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS",2,"GALLONS",5,0,5,"MATERIAL AND/OR WELD FAILURES",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050017,9,"THIRD PARTY EXCAVATION DAMAGE",1845,,"BUCKEYE PIPE LINE COMPANY","PO BOX 368","EMMAUS","LEHIGH","PA",18049,1105,"12/15/2004",2004,43.16,-77.67,"GATES","MONROE","NY",14624,,4630,744306,,"12/15/2004",0,29000,1500000,0,,31000,0,0,,1560000,"YES","DIESEL & GASOLINE",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",709,480,3,"EXCAVATION DAMAGE","RC999A5","NO","INTERSTATE","NO",,,,"NO","NO","YES","YES","HI-POP & NAVIGABLE WATERWAY",5,"ONSHORE PIPELINE, INCLUDING VALVE SITES",,1,"BODY OF PIPE",,1965,0,200,"NO",1,"LEAK",,3,"PUNCTURE",1,,,,,"NO","NO","YES","NO","YES","NO","NO","NO",10274,10274,"NO",2,"NO","NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,10,0.2,"X-46",46000,"ERW",,"UNKNOWN",,4,"UNDER GROUND",,24,0,0,0,0,0,0,0,"YES",0,8,0,"NO","NO","NO",,,,23,,"NO","NO","NO","YES",1500,"YES","YES","NO","NO","YES","NO","NO","YES",360,"NO","YES","NO","NO",,,"NO",4,"REMOTE OPERATING PERSONNEL, INCLUDING CONTROLLERS",,7,0
20050018,23,"INCORRECT OPERATION",18718,,"SUNOCO PIPELINE L.P.","1874 HORSESHOE PIKE","HONEY BROOK","CHESTER","PA","19344-8500",936,"12/15/2004",2004,"N 40 29.87","W 79 51.26","BLAWNOX","ALLEGHENY","PA",15238,"N/A","N/A",744307,,"12/15/2004",1000,12000,10000,0,,1200,30000,6000,"RENTING TEMPORARY PUMP/MOTOR",60200,"YES","TRANSPORTATION MIX",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",19,12,7,"INCORRECT OPERATION","ALLEGHENY PUMP STATION","NO","INTERSTATE","NO",,,,"NO","YES","NO","YES","DW &  HIGH POPULATION",3,"PUMP/METER STATION; TERMINAL/TANK FARM PIPING AND EQUIPMENT, INCLUDING SUMPS",,4,"PUMP",,1954,50,80,"NO",,,,,,,,,,,"NO","NO","NO","NO","NO","NO","NO","NO",,,,,,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,"NO",,,,,,,,,,3,"ABOVE GROUND",,,0,0,0,0,0,0,0,"YES",14,0,0,"NO","NO","NO",,,,1,54,"NO","NO","NO","YES",140,"NO","YES","NO","NO","YES","NO","NO","YES",1,"NO","YES","NO","NO",,,"NO",3,"LOCAL OPERATING PERSONNEL, PROCEDURES OR EQUIPMENT",,0,1
20050019,,,19237,,"TE PRODUCT PIPELINE CO., LLP","2929 ALLEN PARKWAY","HOUSTON","HARRIS","TX",77019,1930,"1/15/2005",2005,"N37 13 39","W89 28 50","SCOTT","SCOTT","MO",63780,"CAPE GIRARDEAU TERM.",,"N/A",,,0,0,0,0,,10,0,3000,"CLEAN UP COSTS",3010,"YES","GASOLINE U/L REG",3,"GASOLINE, DIESEL, FUEL OIL OR OTHER PETROLEUM PRODUCT WHICH IS A LIQUID AT AMBIENT CONDITIONS",1,"BARRELS",2,2,6,"EQUIPMENT",,"NO",,"NO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
